Quadro,Min_Val,Max_Val
frame0108.png,-31895830.0,95921968.0
frame0109.png,-31880284.0,95884144.0
frame0110.png,-31821806.0,95671408.0
frame0111.png,-31728662.0,95429584.0
frame0112.png,-31699300.0,95455768.0
frame0113.png,-31583490.0,95389056.0
frame0114.png,-31614416.0,95349392.0
frame0115.png,-31611500.0,95401992.0
frame0116.png,-31571268.0,95250320.0
frame0117.png,-31535466.0,95267160.0
frame0118.png,-31499960.0,95229072.0
frame0119.png,-31489954.0,95372288.0
frame0120.png,-31539948.0,95374192.0
frame0121.png,-31644868.0,95421288.0
frame0122.png,-31771214.0,95624536.0
frame0123.png,-31857374.0,95497856.0
frame0124.png,-32092378.0,95590296.0
frame0125.png,-32176150.0,95698592.0
frame0126.png,-32292506.0,95872144.0
frame0127.png,-32501058.0,95916992.0
frame0128.png,-32672188.0,96052752.0
frame0129.png,-32731688.0,96195992.0
frame0130.png,-32810198.0,96376056.0
frame0131.png,-32932274.0,96598760.0
frame0132.png,-33036898.0,96667008.0
frame0133.png,-33175566.0,96840136.0
frame0134.png,-33336790.0,97046168.0
frame0135.png,-33520502.0,97157592.0
frame0136.png,-33558556.0,97353080.0
frame0137.png,-33648244.0,97569168.0
frame0138.png,-33643364.0,97657072.0
frame0139.png,-33788944.0,97857144.0
frame0140.png,-33794344.0,97913800.0
frame0141.png,-33990232.0,98156504.0
frame0142.png,-34001580.0,98196664.0
frame0143.png,-34147000.0,98342432.0
frame0144.png,-34144788.0,98301768.0
frame0145.png,-34166068.0,98446920.0
frame0146.png,-34143944.0,98447880.0
frame0147.png,-34228484.0,98610112.0
frame0148.png,-34227116.0,98809880.0
frame0149.png,-34330256.0,99178528.0
frame0150.png,-34371152.0,99291728.0
frame0151.png,-34359756.0,99351976.0
frame0152.png,-34380312.0,99370320.0
frame0153.png,-34494324.0,99532824.0
frame0154.png,-34424696.0,99640616.0
frame0155.png,-34583028.0,99630160.0
frame0156.png,-34528108.0,99587784.0
frame0157.png,-34532064.0,99677544.0
frame0158.png,-34540120.0,99817080.0
frame0159.png,-34703420.0,99782672.0
frame0160.png,-34684348.0,99911872.0
frame0161.png,-34857568.0,100250104.0
frame0162.png,-34946692.0,100346456.0
frame0163.png,-34984748.0,100431696.0
frame0164.png,-34912124.0,100533912.0
frame0165.png,-34954404.0,100862768.0
frame0166.png,-34806944.0,101097776.0
frame0167.png,-34882172.0,101372408.0
frame0168.png,-34896400.0,101502016.0
frame0169.png,-34929468.0,101863952.0
frame0170.png,-34943660.0,102316216.0
frame0171.png,-34934716.0,102544056.0
frame0172.png,-34872844.0,102794520.0
frame0173.png,-34931084.0,103015392.0
frame0174.png,-34905656.0,103192440.0
frame0175.png,-35049216.0,103536360.0
frame0176.png,-35077764.0,103866136.0
frame0177.png,-35057696.0,104011576.0
frame0178.png,-35085052.0,104133400.0
frame0179.png,-35088536.0,104280232.0
frame0180.png,-35060812.0,104614128.0
frame0181.png,-35039604.0,104908392.0
frame0182.png,-35160952.0,105176824.0
frame0183.png,-35048656.0,105578256.0
frame0184.png,-35051896.0,105894200.0
frame0185.png,-35014348.0,106095736.0
frame0186.png,-35042824.0,106355768.0
frame0187.png,-35005144.0,106592616.0
frame0188.png,-35031088.0,106868032.0
frame0189.png,-35039560.0,107013504.0
frame0190.png,-34948676.0,107216896.0
frame0191.png,-34872712.0,107224872.0
frame0192.png,-34585676.0,107440424.0
frame0193.png,-34358784.0,107737040.0
frame0194.png,-34052472.0,108031432.0
frame0195.png,-33759580.0,108447728.0
frame0196.png,-33502898.0,108815808.0
frame0197.png,-33142892.0,109164144.0
frame0198.png,-32629360.0,109474616.0
frame0199.png,-32286882.0,109588224.0
frame0200.png,-31807278.0,109948496.0
frame0201.png,-31323036.0,110080592.0
frame0202.png,-30781976.0,110642672.0
frame0203.png,-30199536.0,110921936.0
frame0204.png,-29526980.0,111389248.0
frame0205.png,-28674162.0,111567200.0
frame0206.png,-28261590.0,111941736.0
frame0207.png,-27906944.0,112198488.0
frame0208.png,-27722844.0,112634776.0
frame0209.png,-27499482.0,112931144.0
