Quadro,Min_Val,Max_Val
frame0178.png,1042164992.0,1380105088.0
frame0179.png,1042218880.0,1379482624.0
frame0180.png,1042109248.0,1378572032.0
frame0181.png,1042645888.0,1377473920.0
frame0182.png,1042688256.0,1376798720.0
frame0183.png,1042962496.0,1375577088.0
frame0184.png,1042932032.0,1374231168.0
frame0185.png,1043199360.0,1373171456.0
frame0186.png,1042993152.0,1371828864.0
frame0187.png,1042542272.0,1370971392.0
frame0188.png,1041269184.0,1368516352.0
frame0189.png,1040889856.0,1367347200.0
frame0190.png,1039875072.0,1366226304.0
frame0191.png,1039038208.0,1364893824.0
frame0192.png,1038138624.0,1364593792.0
frame0193.png,1038293696.0,1365129984.0
frame0194.png,1038533120.0,1366971136.0
frame0195.png,1038915712.0,1369847168.0
frame0196.png,1038390080.0,1372317312.0
frame0197.png,1038630016.0,1374970624.0
frame0198.png,1037738432.0,1377061760.0
frame0199.png,1037597120.0,1379112704.0
frame0200.png,1036689024.0,1380885632.0
frame0201.png,1036712960.0,1382924800.0
frame0202.png,1035775296.0,1385167616.0
frame0203.png,1035936768.0,1387052928.0
frame0204.png,1035308864.0,1389591936.0
frame0205.png,1035403840.0,1391533824.0
frame0206.png,1034782080.0,1393933312.0
frame0207.png,1034871232.0,1396219520.0
frame0208.png,1034490944.0,1398389760.0
frame0209.png,1034459648.0,1400129024.0
frame0210.png,1033521280.0,1401772672.0
frame0211.png,1031424896.0,1403536128.0
frame0212.png,1030365952.0,1404838912.0
frame0213.png,1029026752.0,1406241280.0
frame0214.png,1027760640.0,1407345152.0
frame0215.png,1026488192.0,1408241024.0
frame0216.png,1025257088.0,1409209856.0
frame0217.png,1023989888.0,1410257920.0
frame0218.png,1022200832.0,1411761280.0
frame0219.png,1020943680.0,1413052160.0
frame0220.png,1018739968.0,1415015296.0
frame0221.png,1017389184.0,1418158336.0
frame0222.png,1015517824.0,1420424960.0
frame0223.png,1014256512.0,1422194944.0
frame0224.png,1011342336.0,1423859840.0
frame0225.png,1010911360.0,1424380800.0
frame0226.png,1008585984.0,1424672896.0
frame0227.png,1006983040.0,1425239296.0
frame0228.png,1005603968.0,1425514752.0
frame0229.png,1003680576.0,1425853696.0
frame0230.png,1002388032.0,1426251008.0
frame0231.png,1001353216.0,1426738944.0
frame0232.png,1000248064.0,1427034624.0
frame0233.png,998854208.0,1427739648.0
frame0234.png,997340928.0,1428012416.0
frame0235.png,995688256.0,1428958336.0
frame0236.png,994312320.0,1429230336.0
frame0237.png,991617408.0,1430069504.0
frame0238.png,990593984.0,1430343936.0
frame0239.png,987940096.0,1431248128.0
frame0240.png,986410880.0,1431672064.0
frame0241.png,984465664.0,1432732928.0
frame0242.png,982909248.0,1433334784.0
frame0243.png,982062144.0,1433931392.0
frame0244.png,980667136.0,1434869760.0
frame0245.png,979946816.0,1435512704.0
frame0246.png,978339200.0,1436113280.0
frame0247.png,976430272.0,1436387072.0
frame0248.png,974661888.0,1436962048.0
frame0249.png,974331776.0,1437249152.0
frame0250.png,973081792.0,1438107008.0
frame0251.png,972671296.0,1438437760.0
frame0252.png,971513152.0,1438934016.0
frame0253.png,971232896.0,1439421184.0
frame0254.png,970220416.0,1440130304.0
frame0255.png,969937856.0,1440644992.0
frame0256.png,968991040.0,1441282176.0
frame0257.png,969042624.0,1441778176.0
frame0258.png,968436608.0,1442802048.0
frame0259.png,968292736.0,1443095296.0
frame0260.png,967630336.0,1443401472.0
frame0261.png,967713600.0,1443690496.0
frame0262.png,966752576.0,1444080128.0
frame0263.png,966012864.0,1444119680.0
frame0264.png,964464128.0,1444418816.0
frame0265.png,963167168.0,1444556160.0
frame0266.png,961944256.0,1444657152.0
frame0267.png,961120576.0,1444866944.0
frame0268.png,959834304.0,1445315456.0
frame0269.png,958716416.0,1445495936.0
frame0270.png,957194880.0,1445914624.0
frame0271.png,954190336.0,1446657536.0
frame0272.png,953163008.0,1447167744.0
frame0273.png,951403136.0,1448135552.0
frame0274.png,949348032.0,1448365568.0
frame0275.png,947682752.0,1448804480.0
frame0276.png,946640000.0,1448881024.0
frame0277.png,944056320.0,1449102208.0
frame0278.png,942263040.0,1449310720.0
frame0279.png,939393792.0,1449280512.0
frame0280.png,937056448.0,1449456640.0
frame0281.png,934637760.0,1449565568.0
frame0282.png,932141568.0,1449562752.0
frame0283.png,929276352.0,1449524736.0
frame0284.png,926326592.0,1449483520.0
frame0285.png,924189248.0,1449724160.0
frame0286.png,922293120.0,1449804928.0
frame0287.png,919636480.0,1449700736.0
frame0288.png,916754752.0,1449595904.0
frame0289.png,914977024.0,1449471488.0
frame0290.png,912861824.0,1449364480.0
frame0291.png,910973056.0,1449337088.0
frame0292.png,909287616.0,1449380096.0
frame0293.png,907587776.0,1449417344.0
frame0294.png,905970880.0,1449432448.0
frame0295.png,905135232.0,1449408000.0
frame0296.png,903007872.0,1449543936.0
frame0297.png,902232128.0,1449565952.0
frame0298.png,901963840.0,1449268352.0
frame0299.png,902648448.0,1449449472.0
frame0300.png,902688896.0,1449777408.0
frame0301.png,900690944.0,1449628032.0
frame0302.png,900526272.0,1449366912.0
frame0303.png,899743168.0,1449422080.0
frame0304.png,899510016.0,1449447680.0
